activity_set,name,note
 industrial_other        ,"Industrial, Manufacturing, Electric & Electronic Equip., Semiconductors & Related Products, Semiconductor manufacture, NA",
 industrial_other        ,"Industrial, Manufacturing, Electric & Electronic Equip., Semiconductors & Related Products, Semiconductor manufacture, NA",
 industrial_other        ,"Industrial, Manufacturing, Electric & Electronic Equip., Semiconductors & Related Products, Semiconductor manufacture, NA",
 industrial_gas          ,"Industrial, Manufacturing, Food Products, Food Processing, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Food Products, Food Processing, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Food Products, Food Processing, Fuel combustion, Natural gas",
 industrial_other        ,"Industrial, Manufacturing, Food Products, Fugitives, Fugitive emissions, NA",
 industrial_gas          ,"Industrial, Manufacturing, Food Products, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Food Products, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Food Products, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Food Products, Sugar & Confections, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Food Products, Sugar & Confections, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Food Products, Sugar & Confections, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Metal Durables, Computers & Office Machines, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Metal Durables, Computers & Office Machines, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Metal Durables, Computers & Office Machines, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Metal Durables, Fabricated Metal Products, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Metal Durables, Fabricated Metal Products, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Metal Durables, Fabricated Metal Products, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Metal Durables, Industrial Machinery & Equip., Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Metal Durables, Industrial Machinery & Equip., Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Metal Durables, Industrial Machinery & Equip., Fuel combustion, Natural gas",
 industrial_other        ,"Industrial, Manufacturing, Not Specified, Fugitives, Fugitive emissions, NA",
 industrial_other        ,"Industrial, Manufacturing, Not Specified, None, Acid gas control, NA",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Biodiesel",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Biodiesel",
 industrial_coal         ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Coal",
 industrial_coal         ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Coal",
 industrial_coal         ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Coal",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Distillate",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Distillate",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Distillate",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Ethanol",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Ethanol",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Gasoline",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Gasoline",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Gasoline",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Kerosene",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Kerosene",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Kerosene",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, LPG",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, LPG",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, LPG",
 industrial_gas          ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Natural gas",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Petroleum coke",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Petroleum coke",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Petroleum coke",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Renewable Diesel",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Renewable Diesel",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Residual fuel oil",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Residual fuel oil",
 industrial_petroleum    ,"Industrial, Manufacturing, Not Specified, None, Fuel combustion, Residual fuel oil",
 industrial_coal         ,"Industrial, Manufacturing, Not Specified, None, Fuel storage, Coal",
 industrial_other        ,"Industrial, Manufacturing, Plastics & Rubber, Fugitives, Fugitive emissions, NA",
 industrial_gas          ,"Industrial, Manufacturing, Plastics & Rubber, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Plastics & Rubber, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Plastics & Rubber, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Plastics & Rubber, Plastics, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Plastics & Rubber, Plastics, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Plastics & Rubber, Plastics, Fuel combustion, Natural gas",
 industrial_other        ,"Industrial, Manufacturing, Primary Metals, Fugitives, Fugitive emissions, NA",
 industrial_other        ,"Industrial, Manufacturing, Primary Metals, Lead Smelting, Process emissions, NA",
 industrial_gas          ,"Industrial, Manufacturing, Primary Metals, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Primary Metals, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Primary Metals, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Printing & Publishing, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Printing & Publishing, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Printing & Publishing, None, Fuel combustion, Natural gas",
 industrial_other        ,"Industrial, Manufacturing, Pulp & Paper, Fugitives, Fugitive emissions, NA",
 industrial_gas          ,"Industrial, Manufacturing, Pulp & Paper, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Pulp & Paper, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Pulp & Paper, None, Fuel combustion, Natural gas",
 industrial_other        ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Clinker production, NA",
 industrial_petroleum    ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Biodiesel",
 industrial_petroleum    ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Biodiesel",
 industrial_other        ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Biomass waste fuel",
 industrial_other        ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Biomass waste fuel",
 industrial_coal         ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Coal",
 industrial_coal         ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Coal",
 industrial_coal         ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Coal",
 industrial_petroleum    ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Distillate",
 industrial_petroleum    ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Distillate",
 industrial_petroleum    ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Distillate",
 industrial_petroleum    ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, LPG",
 industrial_petroleum    ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, LPG",
 industrial_petroleum    ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, LPG",
 industrial_other        ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, MSW",
 industrial_other        ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, MSW",
 industrial_other        ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, MSW",
 industrial_gas          ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Natural gas",
 industrial_petroleum    ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Petroleum coke",
 industrial_petroleum    ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Petroleum coke",
 industrial_petroleum    ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Petroleum coke",
 industrial_petroleum    ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Renewable Diesel",
 industrial_petroleum    ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Renewable Diesel",
 industrial_petroleum    ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Residual fuel oil",
 industrial_petroleum    ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Residual fuel oil",
 industrial_petroleum    ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Residual fuel oil",
 industrial_other        ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Tires",
 industrial_other        ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Tires",
 industrial_other        ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Cement, Fuel combustion, Tires",
